"Code";"Hero";"Red";"Green";"Blue"
"20181124-155635";"KIND";0.831372549019608;0.650980392156863;0.407843137254902
"20181124-174634";"SAM";0.811764705882353;0.643137254901961;0.372549019607843
"20181124-174634";"BOOMER";0.819607843137255;0.666666666666667;0.364705882352941
"20181124-193841";"LIA";0.784313725490196;0.627450980392157;0.356862745098039
"20181124-193841";"HILT";0.807843137254902;0.647058823529412;0.396078431372549
"20181124-210706";"LIA";0.686274509803922;0.784313725490196;0.184313725490196
"20181124-210706";"RON";0.827450980392157;0.654901960784314;0.407843137254902
"20181125-002444";"HANDSUM";0.796078431372549;0.635294117647059;0.384313725490196
"20181125-002444";"UNO";0.827450980392157;0.654901960784314;0.407843137254902
"20181125-014137";"BELLYLARF";0.796078431372549;0.635294117647059;0.384313725490196
"20181125-014137";"REDROH";0.831372549019608;0.654901960784314;0.4
"20181125-103832";"NANNA";0.796078431372549;0.635294117647059;0.376470588235294
"20181125-103832";"HANDSUM";0.831372549019608;0.650980392156863;0.407843137254902
"20181125-114114";"UNO";0.803921568627451;0.643137254901961;0.333333333333333
"20181125-114114";"WENDLE";0.831372549019608;0.654901960784314;0.4
